Detection	E-RESEARCH_PROBLEM

Automatically	O
Extracting	O
Topical	O
Components	O
for	O
a	B-RESEARCH_PROBLEM
Response-to-Text	I-RESEARCH_PROBLEM
Writing	I-RESEARCH_PROBLEM
Assessment	E-RESEARCH_PROBLEM

A	O
Study	O
of	O
Translation	B-RESEARCH_PROBLEM
Rule	I-RESEARCH_PROBLEM
Classification	E-RESEARCH_PROBLEM
for	O
Syntax-based	O
Statistical	O
Machine	O
Translation	O

Weakly	O
Supervised	O
Attention	O
Networks	O
for	O
Entity	B-RESEARCH_PROBLEM
Recognition	E-RESEARCH_PROBLEM

A	O
Hybrid	O
Generative/Discriminative	O
Approach	O
To	O
Citation	B-RESEARCH_PROBLEM
Prediction	E-RESEARCH_PROBLEM

Log-Normal	O
Matrix	B-RESEARCH_PROBLEM
Completion	E-RESEARCH_PROBLEM
for	O
Large	O
Scale	O
Link	B-RESEARCH_PROBLEM
Prediction	E-RESEARCH_PROBLEM

MultiQA:	O
An	O
Empirical	O
Investigation	O
of	O
Generalization	O
and	O
Transfer	O
in	O
Reading	B-RESEARCH_PROBLEM
Comprehension	E-RESEARCH_PROBLEM

Distantly	B-RESEARCH_PROBLEM
Supervised	I-RESEARCH_PROBLEM
POS	I-RESEARCH_PROBLEM
Tagging	E-RESEARCH_PROBLEM
of	O
Low-Resource	O
Languages	O
under	O
Extreme	O
Data	O
Sparsity:	O
The	O
Case	O
of	O
Hittite	O

On-site	O
Online	O
Feature	B-RESEARCH_PROBLEM
Selection	E-RESEARCH_PROBLEM
for	O
Classification	S-RESEARCH_PROBLEM
of	O
Switchgear	O
Actuations	O

Croatian	O
Dependency	O
Treebank	O
2.0:	O
New	O
Annotation	O
Guidelines	O
for	O
Improved	B-RESEARCH_PROBLEM
Parsing	E-RESEARCH_PROBLEM

A	O
Cognitive	O
Treatment	O
Of	O
Aspect	O
In	O
Japanese	B-RESEARCH_PROBLEM
To	I-RESEARCH_PROBLEM
Chinese	I-RESEARCH_PROBLEM
Machine	I-RESEARCH_PROBLEM
Translation	E-RESEARCH_PROBLEM

DP-REC:	O
Private	O
&	O
Communication-Efficient	O
Federated	B-RESEARCH_PROBLEM
Learning	E-RESEARCH_PROBLEM

High	O
Recall	O
Open	O
IE	O
for	O
Relation	B-RESEARCH_PROBLEM
Discovery	E-RESEARCH_PROBLEM

Multitask	O
and	O
Transfer	B-RESEARCH_PROBLEM
Learning	E-RESEARCH_PROBLEM
for	O
Autotuning	O
Exascale	O
Applications	O

Using	O
Large	O
Pretrained	O
Language	O
Models	O
for	O
Answering	B-RESEARCH_PROBLEM
User	I-RESEARCH_PROBLEM
Queries	E-RESEARCH_PROBLEM
from	O
Product	O
Specifications	O

Literature	B-RESEARCH_PROBLEM
Retrieval	I-RESEARCH_PROBLEM
for	I-RESEARCH_PROBLEM
Precision	I-RESEARCH_PROBLEM
Medicine	E-RESEARCH_PROBLEM
with	O
Neural	O
Matching	O
and	O
Faceted	O
Summarization	O

RICOH	O
at	O
SemEval-2016	B-RESEARCH_PROBLEM
Task	I-RESEARCH_PROBLEM
1:	E-RESEARCH_PROBLEM
IR-based	O
Semantic	O
Textual	O
Similarity	O
Estimation	O

Early	B-RESEARCH_PROBLEM
Dementia	I-RESEARCH_PROBLEM
Detection:	E-RESEARCH_PROBLEM
Fusing	O
Linguistic	O
and	O
Non-Linguistic	O
Clinical	O
Data	O

A	O
Shared	O
Task	O
of	O
a	O
New,	O
Collaborative	O
Type	O
to	O
Foster	B-RESEARCH_PROBLEM
Reproducibility:	E-RESEARCH_PROBLEM
A	O
First	O
Exercise	O
in	O
the	O
Area	O
of	O
Language	O
Science	O
and	O
Technology	O
with	O
REPROLANG2020	S-RESEARCH_PROBLEM

Exploring	O
Word	B-RESEARCH_PROBLEM
Embeddings	E-RESEARCH_PROBLEM
for	O
Unsupervised	O
Textual	O
User-Generated	O
Content	O
Normalization	O

A	O
Hierarchical	O
Distance-dependent	O
Bayesian	O
Model	O
for	O
Event	B-RESEARCH_PROBLEM
Coreference	I-RESEARCH_PROBLEM
Resolution	E-RESEARCH_PROBLEM

The	O
Taming	O
of	O
Reconcile	O
as	O
a	B-RESEARCH_PROBLEM
Biomedical	I-RESEARCH_PROBLEM
Coreference	I-RESEARCH_PROBLEM
Resolver	E-RESEARCH_PROBLEM

Leveraging	O
Cognitive	O
Features	O
for	O
Sentiment	B-RESEARCH_PROBLEM
Analysis	E-RESEARCH_PROBLEM

Domain	O
Adaptation	O
for	O
Disease	B-RESEARCH_PROBLEM
Phrase	I-RESEARCH_PROBLEM
Matching	E-RESEARCH_PROBLEM
with	O
Adversarial	O
Networks	O

Design	O
of	O
an	O
Input	O
Method	O
for	O
Taiwanese	O
Hokkien	O
using	O
Unsupervized	O
Word	O
Segmentation	O
for	O
Language	B-RESEARCH_PROBLEM
Modeling	E-RESEARCH_PROBLEM

Corpora	O
Generation	O
for	O
Grammatical	B-RESEARCH_PROBLEM
Error	I-RESEARCH_PROBLEM
Correction	E-RESEARCH_PROBLEM

Grammatical	B-RESEARCH_PROBLEM
Error	I-RESEARCH_PROBLEM
Correction	E-RESEARCH_PROBLEM
with	O
Neural	O
Reinforcement	O
Learning	O

Disambiguating	O
Music	O
Artists	O
at	O
Scale	O
with	O
Audio	O
Metric	B-RESEARCH_PROBLEM
Learning	E-RESEARCH_PROBLEM

Sparse	B-RESEARCH_PROBLEM
Information	I-RESEARCH_PROBLEM
Extraction:	E-RESEARCH_PROBLEM
Unsupervised	O
Language	O
Models	O
to	O
the	O
Rescue	O

Deep	O
Surrogate	O
Q-Learning	S-RESEARCH_PROBLEM
for	O
Autonomous	B-RESEARCH_PROBLEM
Driving	E-RESEARCH_PROBLEM

Ambiguity	S-RESEARCH_PROBLEM
in	O
Semantically	B-RESEARCH_PROBLEM
Related	I-RESEARCH_PROBLEM
Word	I-RESEARCH_PROBLEM
Substitutions:	E-RESEARCH_PROBLEM
an	O
investigation	O
in	O
historical	O
Bible	O
translations	O

Transfer	B-RESEARCH_PROBLEM
Learning	E-RESEARCH_PROBLEM
for	O
Material	B-RESEARCH_PROBLEM
Classification	E-RESEARCH_PROBLEM
using	O
Convolutional	O
Networks	O

An	O
incremental	O
model	O
of	O
syntactic	B-RESEARCH_PROBLEM
bootstrapping	E-RESEARCH_PROBLEM

Losing	O
Heads	O
in	O
the	O
Lottery:	O
Pruning	O
Transformer	O
Attention	O
in	O
Neural	B-RESEARCH_PROBLEM
Machine	I-RESEARCH_PROBLEM
Translation	E-RESEARCH_PROBLEM

Neural	B-RESEARCH_PROBLEM
Speech	I-RESEARCH_PROBLEM
Translation	E-RESEARCH_PROBLEM
using	O
Lattice	O
Transformations	O
and	O
Graph	O
Networks	O

Answering	O
Questions	O
from	O
Multiple	O
Documents:	O
the	O
Role	O
of	O
Multi-Document	B-RESEARCH_PROBLEM
Summarization	E-RESEARCH_PROBLEM

Document	O
Re-ranking	O
Based	O
on	O
Automatically	O
Acquired	O
Key	O
Terms	O
in	O
Chinese	B-RESEARCH_PROBLEM
Information	I-RESEARCH_PROBLEM
Retrieval	E-RESEARCH_PROBLEM

Entanglement	O
and	O
Tensor	B-RESEARCH_PROBLEM
Networks	E-RESEARCH_PROBLEM
for	O
Supervised	O
Image	B-RESEARCH_PROBLEM
Classification	E-RESEARCH_PROBLEM

Interpretable	B-RESEARCH_PROBLEM
Relevant	I-RESEARCH_PROBLEM
Emotion	I-RESEARCH_PROBLEM
Ranking	E-RESEARCH_PROBLEM
with	O
Event-Driven	O
Attention	O

Dataset	O
Creation	O
for	O
Ranking	B-RESEARCH_PROBLEM
Constructive	I-RESEARCH_PROBLEM
News	I-RESEARCH_PROBLEM
Comments	E-RESEARCH_PROBLEM

Iterative	O
Alternating	O
Neural	O
Attention	O
for	O
Machine	B-RESEARCH_PROBLEM
Reading	E-RESEARCH_PROBLEM

USI-IR	O
at	O
IEST	B-RESEARCH_PROBLEM
2018:	E-RESEARCH_PROBLEM
Sequence	O
Modeling	O
and	O
Pseudo-Relevance	O
Feedback	O
for	O
Implicit	B-RESEARCH_PROBLEM
Emotion	I-RESEARCH_PROBLEM
Detection	E-RESEARCH_PROBLEM

SemEval-2014	B-RESEARCH_PROBLEM
Task	I-RESEARCH_PROBLEM
9:	E-RESEARCH_PROBLEM
Sentiment	B-RESEARCH_PROBLEM
Analysis	E-RESEARCH_PROBLEM
in	O
Twitter	O

A	O
K-Competitive	O
Autoencoder	O
for	O
Aggression	B-RESEARCH_PROBLEM
Detection	E-RESEARCH_PROBLEM
in	O
Social	O
Media	O
Text	O

On	O
the	O
Role	O
of	O
Scene	O
Graphs	O
in	O
Image	B-RESEARCH_PROBLEM
Captioning	E-RESEARCH_PROBLEM

Data	B-RESEARCH_PROBLEM
Augmentation	E-RESEARCH_PROBLEM
by	O
AutoEncoders	O
for	O
Unsupervised	B-RESEARCH_PROBLEM
Anomaly	I-RESEARCH_PROBLEM
Detection	E-RESEARCH_PROBLEM

TakeLab	O
at	O
SemEval-2019	B-RESEARCH_PROBLEM
Task	I-RESEARCH_PROBLEM
4:	E-RESEARCH_PROBLEM
Hyperpartisan	B-RESEARCH_PROBLEM
News	I-RESEARCH_PROBLEM
Detection	E-RESEARCH_PROBLEM

Enriched	O
Feature	O
Guided	O
Refinement	O
Network	O
for	O
Object	B-RESEARCH_PROBLEM
Detection	E-RESEARCH_PROBLEM

Improving	O
Topic	B-RESEARCH_PROBLEM
Models	E-RESEARCH_PROBLEM
with	O
Latent	O
Feature	O
Word	O
Representations	O

Towards	O
Oracle	O
Knowledge	B-RESEARCH_PROBLEM
Distillation	E-RESEARCH_PROBLEM
with	O
Neural	B-RESEARCH_PROBLEM
Architecture	I-RESEARCH_PROBLEM
Search	E-RESEARCH_PROBLEM

Boosting	O
Active	B-RESEARCH_PROBLEM
Learning	E-RESEARCH_PROBLEM
for	O
Speech	B-RESEARCH_PROBLEM
Recognition	E-RESEARCH_PROBLEM
with	O
Noisy	O
Pseudo-labeled	O
Samples	O

Mining	O
Knowledge	O
in	O
Storytelling	O
Systems	O
for	O
Narrative	B-RESEARCH_PROBLEM
Generation	E-RESEARCH_PROBLEM

KOI	O
at	O
SemEval-2018	B-RESEARCH_PROBLEM
Task	I-RESEARCH_PROBLEM
5:	E-RESEARCH_PROBLEM
Building	O
Knowledge	O
Graph	O
of	O
Incidents	O

Graph	O
Convolutional	O
Encoders	O
for	O
Syntax-aware	B-RESEARCH_PROBLEM
Neural	I-RESEARCH_PROBLEM
Machine	I-RESEARCH_PROBLEM
Translation	E-RESEARCH_PROBLEM

A	O
High-Performance	O
Coreference	B-RESEARCH_PROBLEM
Resolution	E-RESEARCH_PROBLEM
System	O
Using	O
A	O
Constraint-Based	O
Multi-Agent	O
Strategy	O
.	O

Out-of-domain	B-RESEARCH_PROBLEM
Detection	E-RESEARCH_PROBLEM
on	O
Generative	O
Adversarial	O
Network	O

Effects	O
of	O
Parsing	O
Errors	O
on	O
Pre-Reordering	O
Performance	O
for	O
Chinese-to-Japanese	B-RESEARCH_PROBLEM
SMT	E-RESEARCH_PROBLEM

Graph-Based	O
Clustering	O
for	O
Semantic	B-RESEARCH_PROBLEM
Classification	E-RESEARCH_PROBLEM
of	O
Onomatopoetic	O
Words	O

Multi-task	O
Learning	O
for	O
Multi-modal	B-RESEARCH_PROBLEM
Emotion	I-RESEARCH_PROBLEM
Recognition	I-RESEARCH_PROBLEM
and	I-RESEARCH_PROBLEM
Sentiment	I-RESEARCH_PROBLEM
Analysis	E-RESEARCH_PROBLEM

Automatic	B-RESEARCH_PROBLEM
Tagging	I-RESEARCH_PROBLEM
of	I-RESEARCH_PROBLEM
Turns	E-RESEARCH_PROBLEM
in	O
the	O
London-Lund	O
Corpus	O
with	O
Respect	O
to	O
Type	O
of	O
Turn	O

Question	O
Condensing	O
Networks	O
for	O
Answer	O
Selection	O
in	O
Community	B-RESEARCH_PROBLEM
Question	I-RESEARCH_PROBLEM
Answering	E-RESEARCH_PROBLEM

Implicit	O
Syntactic	O
Features	O
for	O
Target-dependent	B-RESEARCH_PROBLEM
Sentiment	I-RESEARCH_PROBLEM
Analysis	E-RESEARCH_PROBLEM

Multi-Task	B-RESEARCH_PROBLEM
Learning	E-RESEARCH_PROBLEM
for	O
Speaker-Role	O
Adaptation	O
in	O
Neural	O
Conversation	O
Models	O

Nonparametric	O
Test	O
for	O
Volatility	O
in	O
Clustered	O
Multiple	O
Time	B-RESEARCH_PROBLEM
Series	E-RESEARCH_PROBLEM

Supervised	B-RESEARCH_PROBLEM
Rhyme	I-RESEARCH_PROBLEM
Detection	E-RESEARCH_PROBLEM
with	O
Siamese	O
Recurrent	O
Networks	O

AnlamVer:	O
Semantic	O
Model	O
Evaluation	O
Dataset	O
for	O
Turkish	B-RESEARCH_PROBLEM
Word	I-RESEARCH_PROBLEM
Similarity	I-RESEARCH_PROBLEM
and	I-RESEARCH_PROBLEM
Relatedness	E-RESEARCH_PROBLEM

New	O
bilingual	O
speech	O
databases	O
for	O
audio	B-RESEARCH_PROBLEM
diarization	E-RESEARCH_PROBLEM

a	O
Probabilistic	O
Model	O
for	O
Lexical	B-RESEARCH_PROBLEM
Entailment	E-RESEARCH_PROBLEM

Table	B-RESEARCH_PROBLEM
Structure	I-RESEARCH_PROBLEM
Recognition	E-RESEARCH_PROBLEM
on	O
Cell	O
Relationship	O
a	O
Bottom-Up	O
Approach	O

Hierarchical	O
Entity	O
Typing	O
via	O
Multi-level	B-RESEARCH_PROBLEM
Learning-to-Rank	E-RESEARCH_PROBLEM

RepMet:	O
Representative-Based	O
Metric	B-RESEARCH_PROBLEM
Learning	E-RESEARCH_PROBLEM
for	O
Classification	S-RESEARCH_PROBLEM
and	O
Few-Shot	B-RESEARCH_PROBLEM
Object	I-RESEARCH_PROBLEM
Detection	E-RESEARCH_PROBLEM

Stochastic	O
Inversion	O
Transduction	O
Grammars	O
for	O
Obtaining	O
Word	O
Phrases	O
for	O
Phrase-based	B-RESEARCH_PROBLEM
Statistical	I-RESEARCH_PROBLEM
Machine	I-RESEARCH_PROBLEM
Translation	E-RESEARCH_PROBLEM

Adversarial	O
Attack	O
on	O
Sentiment	B-RESEARCH_PROBLEM
Classification	E-RESEARCH_PROBLEM

DR-	O
BiLSTM	O
:	O
Dependent	O
Reading	O
Bidirectional	O
LSTM	O
for	O
Natural	B-RESEARCH_PROBLEM
Language	I-RESEARCH_PROBLEM
Inference	E-RESEARCH_PROBLEM

An	O
Analysis	O
of	O
Scale	O
Invariance	O
in	O
Object	B-RESEARCH_PROBLEM
Detection	E-RESEARCH_PROBLEM
-	O
SNIP	O

Call	O
for	O
Discussion:	O
Building	O
a	O
New	O
Standard	O
Dataset	O
for	O
Relation	B-RESEARCH_PROBLEM
Extraction	I-RESEARCH_PROBLEM
Tasks	E-RESEARCH_PROBLEM

a	O
Gold	O
Standard	O
for	O
Evaluating	B-RESEARCH_PROBLEM
Danish	I-RESEARCH_PROBLEM
Word	I-RESEARCH_PROBLEM
Embeddings	E-RESEARCH_PROBLEM

SemEval-2010	B-RESEARCH_PROBLEM
Task	I-RESEARCH_PROBLEM
18:	E-RESEARCH_PROBLEM
Disambiguating	O
Sentiment	O
Ambiguous	O
Adjectives	O

The	O
Effect	O
of	O
Text	O
Difficulty	O
on	O
Machine	B-RESEARCH_PROBLEM
Translation	I-RESEARCH_PROBLEM
Performance	E-RESEARCH_PROBLEM
--	O
A	O
Pilot	O
Study	O
with	O
ILR-Rated	O
Texts	O
in	O
Spanish,	O
Farsi,	O
Arabic,	O
Russian	O
and	O
Korean	O

A	O
case	O
study	O
on	O
supervised	O
classification	O
of	O
Swedish	B-RESEARCH_PROBLEM
pseudo-coordination	E-RESEARCH_PROBLEM

A	O
Joint	O
Named	B-RESEARCH_PROBLEM
Entity	I-RESEARCH_PROBLEM
Recognition	E-RESEARCH_PROBLEM
and	O
Entity	B-RESEARCH_PROBLEM
Linking	E-RESEARCH_PROBLEM
System	O

English-French	O
Document	O
Alignment	O
on	O
Keywords	B-RESEARCH_PROBLEM
and	I-RESEARCH_PROBLEM
Statistical	I-RESEARCH_PROBLEM
Translation	E-RESEARCH_PROBLEM

Neural	O
semi-Markov	O
CRF	O
for	O
Monolingual	O
Word	B-RESEARCH_PROBLEM
Alignment	E-RESEARCH_PROBLEM

Advantages	O
and	O
Bottlenecks	O
of	O
Quantum	B-RESEARCH_PROBLEM
Machine	I-RESEARCH_PROBLEM
Learning	E-RESEARCH_PROBLEM
for	O
Remote	O
Sensing	O

Adapting	O
Neural	B-RESEARCH_PROBLEM
Machine	I-RESEARCH_PROBLEM
Translation	E-RESEARCH_PROBLEM
with	O
Parallel	O
Synthetic	O
Data	O

Optimizing	O
Transformer	O
for	O
Low-Resource	B-RESEARCH_PROBLEM
Neural	I-RESEARCH_PROBLEM
Machine	I-RESEARCH_PROBLEM
Translation	E-RESEARCH_PROBLEM

An	O
Incremental	O
Algorithm	O
for	O
Transition-based	B-RESEARCH_PROBLEM
CCG	I-RESEARCH_PROBLEM
Parsing	E-RESEARCH_PROBLEM

Sentiment	B-RESEARCH_PROBLEM
Analysis	E-RESEARCH_PROBLEM
in	O
Social	O
Media	O
Texts	O

FewRel	O
2.0:	O
Towards	O
More	O
Challenging	O
Few-Shot	B-RESEARCH_PROBLEM
Relation	I-RESEARCH_PROBLEM
Classification	E-RESEARCH_PROBLEM

DTCA:	O
Decision	O
Tree-based	O
Co-Attention	O
Networks	O
for	O
Explainable	B-RESEARCH_PROBLEM
Claim	I-RESEARCH_PROBLEM
Verification	E-RESEARCH_PROBLEM

Collocations	O
in	O
Sign	O
Language	O
Lexicography:	O
Semantic	O
Abstractions	O
for	O
Word	B-RESEARCH_PROBLEM
Sense	I-RESEARCH_PROBLEM
Discrimination	E-RESEARCH_PROBLEM

Data	O
Sets:	O
Word	B-RESEARCH_PROBLEM
Embeddings	E-RESEARCH_PROBLEM
Learned	O
from	O
Tweets	O
and	O
General	O
Data	O

Trainable	O
Greedy	O
Decoding	O
for	O
Neural	B-RESEARCH_PROBLEM
Machine	I-RESEARCH_PROBLEM
Translation	E-RESEARCH_PROBLEM

PunFields	O
at	O
SemEval-2017	B-RESEARCH_PROBLEM
Task	I-RESEARCH_PROBLEM
7:	E-RESEARCH_PROBLEM
Employing	O
Rogets	O
Thesaurus	O
in	O
Automatic	B-RESEARCH_PROBLEM
Pun	I-RESEARCH_PROBLEM
Recognition	I-RESEARCH_PROBLEM
and	I-RESEARCH_PROBLEM
Interpretation	E-RESEARCH_PROBLEM

A	O
New	O
Corpus	O
and	O
Imitation	O
Learning	O
Framework	O
for	O
Context-Dependent	B-RESEARCH_PROBLEM
Semantic	I-RESEARCH_PROBLEM
Parsing	E-RESEARCH_PROBLEM

Hierarchical	O
Search	O
for	O
Parsing	S-RESEARCH_PROBLEM
.	O

Modeling	B-RESEARCH_PROBLEM
Dialogue	I-RESEARCH_PROBLEM
Acts	E-RESEARCH_PROBLEM
with	O
Content	O
Word	O
Filtering	O
and	O
Speaker	O
Preferences	O

Deep	B-RESEARCH_PROBLEM
Semantic	I-RESEARCH_PROBLEM
Role	I-RESEARCH_PROBLEM
Labeling	E-RESEARCH_PROBLEM
with	O
Self	O
-	O
Attention	O

Data	B-RESEARCH_PROBLEM
Augmentation	E-RESEARCH_PROBLEM
for	O
Neural	O
Online	O
Chats	O
Response	O
Selection	O

Object-oriented	O
Neural	O
Programming	O
(OONP)	O
for	O
Document	B-RESEARCH_PROBLEM
Understanding	E-RESEARCH_PROBLEM

The	O
KnowRef	O
Coreference	O
Corpus:	O
Removing	O
Gender	O
and	O
Number	O
Cues	O
for	O
Difficult	B-RESEARCH_PROBLEM
Pronominal	I-RESEARCH_PROBLEM
Anaphora	I-RESEARCH_PROBLEM
Resolution	E-RESEARCH_PROBLEM

Exploring	O
Swedish	O
&	O
English	O
fastText	O
Embeddings	O
for	O
NER	S-RESEARCH_PROBLEM
with	O
the	O
Transformer	O

Idiom	B-RESEARCH_PROBLEM
Type	I-RESEARCH_PROBLEM
Identification	E-RESEARCH_PROBLEM
with	O
Smoothed	O
Lexical	O
Features	O
and	O
a	O
Maximum	O
Margin	O
Classifier	O

Better	O
Document-level	S-RESEARCH_PROBLEM
Sentiment	B-RESEARCH_PROBLEM
Analysis	E-RESEARCH_PROBLEM
from	O
RST	O
Discourse	B-RESEARCH_PROBLEM
Parsing	E-RESEARCH_PROBLEM

Combining	O
Acoustic	O
and	O
Pragmatic	O
Features	O
to	O
Predict	B-RESEARCH_PROBLEM
Recognition	I-RESEARCH_PROBLEM
Performance	E-RESEARCH_PROBLEM
in	O
Spoken	O
Dialogue	O
Systems	O

Syntactically	O
Supervised	O
Transformers	O
for	O
Faster	B-RESEARCH_PROBLEM
Neural	I-RESEARCH_PROBLEM
Machine	I-RESEARCH_PROBLEM
Translation	E-RESEARCH_PROBLEM

Cross-Scale	O
Cost	O
Aggregation	O
for	O
Stereo	B-RESEARCH_PROBLEM
Matching	E-RESEARCH_PROBLEM

A	O
Strong	O
Baseline	O
for	O
Learning	B-RESEARCH_PROBLEM
Cross-Lingual	I-RESEARCH_PROBLEM
Word	I-RESEARCH_PROBLEM
Embeddings	E-RESEARCH_PROBLEM
from	O
Sentence	O
Alignments	O

Textbook	B-RESEARCH_PROBLEM
Question	I-RESEARCH_PROBLEM
Answering	E-RESEARCH_PROBLEM
with	O
Multi-modal	O
Context	O
Graph	O
Understanding	O
and	O
Self-supervised	O
Open-set	O
Comprehension	O

Plaesarn:	O
Machine-Aided	O
Translation	O
Tool	O
for	O
English-to-Thai	S-RESEARCH_PROBLEM

Designing	O
and	O
Recording	O
an	O
Emotional	O
Speech	O
Database	O
for	O
Corpus	B-RESEARCH_PROBLEM
Based	I-RESEARCH_PROBLEM
Synthesis	E-RESEARCH_PROBLEM
in	O
Basque	O

Incorporating	O
Copying	O
Mechanism	O
in	O
Sequence-to-Sequence	B-RESEARCH_PROBLEM
Learning	E-RESEARCH_PROBLEM

Not-NUTs	O
at	O
WNUT-2020	B-RESEARCH_PROBLEM
Task	I-RESEARCH_PROBLEM
2:	E-RESEARCH_PROBLEM
A	O
BERT-based	O
System	O
in	O
Identifying	B-RESEARCH_PROBLEM
Informative	I-RESEARCH_PROBLEM
COVID-19	I-RESEARCH_PROBLEM
English	I-RESEARCH_PROBLEM
Tweets	E-RESEARCH_PROBLEM

Discriminating	B-RESEARCH_PROBLEM
Neutral	I-RESEARCH_PROBLEM
and	I-RESEARCH_PROBLEM
Emotional	I-RESEARCH_PROBLEM
Speech	E-RESEARCH_PROBLEM
using	O
Neural	O
Networks	O

A	O
Joint	O
Model	O
for	O
Quotation	B-RESEARCH_PROBLEM
Attribution	E-RESEARCH_PROBLEM
and	O
Coreference	B-RESEARCH_PROBLEM
Resolution	E-RESEARCH_PROBLEM

Orwellian-times	O
at	O
SemEval-2019	B-RESEARCH_PROBLEM
Task	I-RESEARCH_PROBLEM
4:	E-RESEARCH_PROBLEM
A	O
Stylistic	O
and	O
Content-based	O
Classifier	O

The	O
SAS	O
Statistical	O
Machine	O
Translation	O
System	O
for	O
WAT	B-RESEARCH_PROBLEM
2014	E-RESEARCH_PROBLEM

Lightweight	O
Word-Level	O
Confidence	O
Estimation	O
for	O
Neural	B-RESEARCH_PROBLEM
Interactive	I-RESEARCH_PROBLEM
Translation	I-RESEARCH_PROBLEM
Prediction	E-RESEARCH_PROBLEM

Multi-Stage	O
Pathological	O
Image	B-RESEARCH_PROBLEM
Classification	E-RESEARCH_PROBLEM
using	O
Semantic	B-RESEARCH_PROBLEM
Segmentation	E-RESEARCH_PROBLEM

Interpretability	O
Analysis	O
of	O
Heartbeat	B-RESEARCH_PROBLEM
Classification	E-RESEARCH_PROBLEM
Based	O
on	O
Heartbeat	O
Activity?s	O
Global	O
Sequence	O
Features	O
and	O
BiLSTM-Attention	O
Neural	O
Network	O

Challenges	O
in	O
Urdu	B-RESEARCH_PROBLEM
Text	I-RESEARCH_PROBLEM
Tokenization	E-RESEARCH_PROBLEM
and	O
Sentence	B-RESEARCH_PROBLEM
Boundary	I-RESEARCH_PROBLEM
Disambiguation	E-RESEARCH_PROBLEM

Cross-lingual	B-RESEARCH_PROBLEM
Pronoun	I-RESEARCH_PROBLEM
Prediction	E-RESEARCH_PROBLEM
with	O
Linguistically	O
Informed	O
Features	O

Meta-Learning	S-RESEARCH_PROBLEM
for	O
Natural	B-RESEARCH_PROBLEM
Language	I-RESEARCH_PROBLEM
Understanding	E-RESEARCH_PROBLEM
under	O
Continual	B-RESEARCH_PROBLEM
Learning	E-RESEARCH_PROBLEM
Framework	O

Object	O
Counts!	O
Bringing	O
Explicit	O
Detections	O
Back	O
in	O
Image	B-RESEARCH_PROBLEM
Captioning	E-RESEARCH_PROBLEM

Evaluation	O
of	O
Unsupervised	B-RESEARCH_PROBLEM
Information	I-RESEARCH_PROBLEM
Extraction	E-RESEARCH_PROBLEM

SGM:	O
Sequence	O
Generation	O
Model	O
for	O
Multi-label	B-RESEARCH_PROBLEM
Classification	E-RESEARCH_PROBLEM

Citius	O
at	O
SemEval-2017	B-RESEARCH_PROBLEM
Task	I-RESEARCH_PROBLEM
2:	E-RESEARCH_PROBLEM
Cross-Lingual	B-RESEARCH_PROBLEM
Similarity	E-RESEARCH_PROBLEM
from	O
Comparable	O
Corpora	O
and	O
Dependency-Based	O
Contexts	O

Textual	B-RESEARCH_PROBLEM
complexity	E-RESEARCH_PROBLEM
as	O
a	O
predictor	O
of	O
difficulty	O
of	O
listening	O
items	O
in	O
language	O
proficiency	O
tests	O

Semantic	O
Kernels	O
for	O
Semantic	B-RESEARCH_PROBLEM
Parsing	E-RESEARCH_PROBLEM

A	O
Lexical	O
Simplification	O
Tool	O
for	O
Promoting	B-RESEARCH_PROBLEM
Health	I-RESEARCH_PROBLEM
Literacy	E-RESEARCH_PROBLEM

KrakeN:	O
N-ary	O
Facts	O
in	O
Open	B-RESEARCH_PROBLEM
Information	I-RESEARCH_PROBLEM
Extraction	E-RESEARCH_PROBLEM

Head-First	B-RESEARCH_PROBLEM
Linearization	E-RESEARCH_PROBLEM
with	O
Tree-Structured	O
Representation	O

An	O
End-to-End	O
Multi-task	O
Learning	O
Model	O
for	O
Fact	B-RESEARCH_PROBLEM
Checking	E-RESEARCH_PROBLEM

Observational	B-RESEARCH_PROBLEM
Initialization	E-RESEARCH_PROBLEM
of	O
Type-Supervised	O
Taggers	O

CLaC-CORE:	O
Exhaustive	O
Feature	O
Combination	O
for	O
Measuring	B-RESEARCH_PROBLEM
Textual	I-RESEARCH_PROBLEM
Similarity	E-RESEARCH_PROBLEM

BAE:	O
BERT-based	O
Adversarial	O
Examples	O
for	O
Text	B-RESEARCH_PROBLEM
Classification	E-RESEARCH_PROBLEM

Revisiting	O
the	O
Centroid-based	O
Method:	O
A	O
Strong	O
Baseline	O
for	O
Multi-Document	B-RESEARCH_PROBLEM
Summarization	E-RESEARCH_PROBLEM

Modeling	O
Collaborative	O
Referring	O
for	O
Situated	B-RESEARCH_PROBLEM
Referential	I-RESEARCH_PROBLEM
Grounding	E-RESEARCH_PROBLEM

GP-NAS:	O
Gaussian	O
Process	O
Based	O
Neural	B-RESEARCH_PROBLEM
Architecture	I-RESEARCH_PROBLEM
Search	E-RESEARCH_PROBLEM

Online	B-RESEARCH_PROBLEM
Learning	E-RESEARCH_PROBLEM
in	O
Tensor	O
Space	O

Automatic	O
extraction	O
of	O
rules	O
for	O
